key,student_geoid_hashed,student_state,nearest_campus_id,nearest_campus_hashed_geoid,nearest_campus_state,nearest_campus_distance
4536,a45755,NY,18,a46880,NY,22.6004
4184,a43562,NY,18,a46880,NY,22.6004
6043,a66056,TX,11,a66091,TX,49.3194
846,a13387,CT,66,a13186,CT,49.2057
2094,a24845,IN,4,a24882,IN,49.0342
5086,a57225,PA,7,a57195,PA,29.2139
3407,a41623,NJ,2,a42598,NJ,14.115
4946,a47889,NY,14,a40859,NJ,36.6716
136,a11798,CO,30,a12127,CO,2.71135
1250,a19138,GA,40,a18790,GA,45.353
183,a11858,CO,30,a12127,CO,2.71135
1199,a18977,GA,40,a18790,GA,45.353
1821,a22307,IL,16,a22078,IL,11.1211
3439,a41685,NJ,2,a42598,NJ,14.115
6157,a66231,TX,11,a66091,TX,49.3194
4639,a46355,NY,18,a46880,NY,22.6004
5769,a63051,TX,11,a66091,TX,49.3194
4356,a44880,NY,18,a46880,NY,22.6004
972,a13600,CT,66,a13186,CT,49.2057
801,a13309,CT,58,a13035,CT,27.775
5141,a57829,PA,5,a58089,PA,35.3072
238,a11952,CO,30,a12127,CO,2.71135
5628,a62746,TX,11,a66091,TX,49.3194
671,a13152,CT,66,a13186,CT,49.2057
5678,a62860,TX,11,a66091,TX,49.3194
2564,a30445,MD,15,a30451,MD,22.607
5186,a57934,PA,5,a58089,PA,35.3072
2952,a31716,MA,66,a13186,CT,49.2057
4244,a44338,NY,2,a42598,NJ,14.115
5170,a57912,PA,5,a58089,PA,35.3072
3441,a41688,NJ,67,a41808,NJ,33.1584
4977,a47964,NY,18,a46880,NY,22.6004
4141,a43462,NY,18,a46880,NY,22.6004
5999,a65974,TX,11,a66091,TX,49.3194
5227,a58020,PA,5,a58089,PA,35.3072
1553,a21633,IL,16,a22078,IL,11.1211
4897,a47218,NY,14,a40859,NJ,36.6716
5161,a57892,PA,5,a58089,PA,35.3072
5690,a62891,TX,11,a66091,TX,49.3194
3763,a42223,NJ,2,a42598,NJ,14.115
3881,a42465,NJ,2,a42598,NJ,14.115
2525,a30341,MD,15,a30451,MD,22.607
1901,a22853,IL,16,a22078,IL,11.1211
2934,a31687,MA,66,a13186,CT,49.2057
2753,a30806,MD,15,a30451,MD,22.607
3175,a41266,NJ,2,a42598,NJ,14.115
4123,a43412,NY,14,a40859,NJ,36.6716
2662,a30638,MD,15,a30451,MD,22.607
6169,a66245,TX,11,a66091,TX,49.3194
3786,a42282,NJ,67,a41808,NJ,33.1584
2576,a30459,MD,15,a30451,MD,22.607
3611,a41956,NJ,2,a42598,NJ,14.115
5314,a60266,TN,17,a60354,TN,48.4827
2388,a29916,MD,15,a30451,MD,22.607
1623,a21790,IL,16,a22078,IL,11.1211
4724,a46721,NY,2,a42598,NJ,14.115
4385,a44942,NY,18,a46880,NY,22.6004
709,a13190,CT,66,a13186,CT,49.2057
268,a12021,CO,30,a12127,CO,2.71135
3558,a41883,NJ,67,a41808,NJ,33.1584
2053,a24554,IN,4,a24882,IN,49.0342
3875,a42431,NJ,14,a40859,NJ,36.6716
6101,a66133,TX,11,a66091,TX,49.3194
1219,a19048,GA,40,a18790,GA,45.353
895,a13473,CT,58,a13035,CT,27.775
2361,a29876,MD,15,a30451,MD,22.607
5154,a57871,PA,5,a58089,PA,35.3072
3923,a42524,NJ,2,a42598,NJ,14.115
3623,a41971,NJ,67,a41808,NJ,33.1584
5482,a61120,TN,17,a60354,TN,48.4827
6014,a66010,TX,11,a66091,TX,49.3194
3442,a41692,NJ,7,a57195,PA,29.2139
970,a13594,CT,66,a13186,CT,49.2057
2458,a30079,MD,15,a30451,MD,22.607
5453,a61019,IN,17,a60354,TN,48.4827
4610,a46230,NY,14,a40859,NJ,36.6716
2550,a30426,MD,15,a30451,MD,22.607
620,a13092,CT,57,a13101,CT,45.6509
5403,a60476,TN,17,a60354,TN,48.4827
3757,a42207,NJ,2,a42598,NJ,14.115
1717,a22076,IL,16,a22078,IL,11.1211
851,a13395,CT,58,a13035,CT,27.775
4935,a47805,NY,14,a40859,NJ,36.6716
5151,a57853,PA,5,a58089,PA,35.3072
2776,a30838,MD,15,a30451,MD,22.607
4523,a45627,NY,14,a40859,NJ,36.6716
4459,a45354,NY,18,a46880,NY,22.6004
3740,a42180,NJ,14,a40859,NJ,36.6716
4502,a45498,NY,18,a46880,NY,22.6004
5577,a62502,TX,11,a66091,TX,49.3194
5882,a63306,TX,11,a66091,TX,49.3194
5278,a58087,PA,5,a58089,PA,35.3072
3598,a41935,NJ,2,a42598,NJ,14.115
110,a11759,CO,30,a12127,CO,2.71135
718,a13202,CT,57,a13101,CT,45.6509
5567,a62468,TX,11,a66091,TX,49.3194
3520,a41843,NJ,2,a42598,NJ,14.115
5535,a61598,TN,17,a60354,TN,48.4827
2061,a24568,IN,4,a24882,IN,49.0342
4377,a44923,NY,18,a46880,NY,22.6004
1684,a22020,IL,16,a22078,IL,11.1211
234,a11948,CO,30,a12127,CO,2.71135
3981,a42598,NJ,2,a42598,NJ,14.115
3866,a42420,NJ,14,a40859,NJ,36.6716
5962,a65662,TX,11,a66091,TX,49.3194
1027,a13680,CT,66,a13186,CT,49.2057
2482,a30188,MD,15,a30451,MD,22.607
4565,a45857,NY,2,a42598,NJ,14.115
2344,a29848,MD,15,a30451,MD,22.607
199,a11888,CO,30,a12127,CO,2.71135
3564,a41892,NJ,2,a42598,NJ,14.115
6079,a66101,TX,11,a66091,TX,49.3194
3428,a41658,NJ,14,a40859,NJ,36.6716
1129,a18743,GA,40,a18790,GA,45.353
634,a13108,CT,57,a13101,CT,45.6509
2558,a30437,MD,15,a30451,MD,22.607
1525,a21553,IL,16,a22078,IL,11.1211
785,a13287,CT,66,a13186,CT,49.2057
5096,a57515,PA,67,a41808,NJ,33.1584
4467,a45376,NY,18,a46880,NY,22.6004
48,a11671,CO,30,a12127,CO,2.71135
5336,a60351,TN,17,a60354,TN,48.4827
533,a12901,CT,58,a13035,CT,27.775
4064,a43290,NY,18,a46880,NY,22.6004
3514,a41835,NJ,2,a42598,NJ,14.115
2160,a24944,IN,4,a24882,IN,49.0342
5914,a64875,TX,11,a66091,TX,49.3194
4909,a47465,NY,18,a46880,NY,22.6004
3612,a41958,NJ,2,a42598,NJ,14.115
1636,a21867,IL,16,a22078,IL,11.1211
2472,a30138,MD,15,a30451,MD,22.607
6210,a69063,VA,15,a30451,MD,22.607
3593,a41930,NJ,67,a41808,NJ,33.1584
1243,a19125,GA,40,a18790,GA,45.353
3562,a41890,NJ,67,a41808,NJ,33.1584
1167,a18819,GA,40,a18790,GA,45.353
1400,a21183,IL,16,a22078,IL,11.1211
1227,a19064,GA,40,a18790,GA,45.353
1142,a18766,GA,40,a18790,GA,45.353
3327,a41452,NJ,2,a42598,NJ,14.115
5358,a60386,TN,17,a60354,TN,48.4827
5907,a63417,TX,11,a66091,TX,49.3194
831,a13365,CT,57,a13101,CT,45.6509
4512,a45588,NY,18,a46880,NY,22.6004
4558,a45831,NY,14,a40859,NJ,36.6716
2498,a30248,MD,15,a30451,MD,22.607
444,a12450,CO,30,a12127,CO,2.71135
5036,a56232,PA,7,a57195,PA,29.2139
4475,a45393,NY,18,a46880,NY,22.6004
2432,a30001,MD,15,a30451,MD,22.607
4363,a44896,NY,18,a46880,NY,22.6004
5333,a60346,TN,17,a60354,TN,48.4827
1928,a23031,IL,16,a22078,IL,11.1211
4138,a43457,NY,2,a42598,NJ,14.115
1875,a22582,IL,16,a22078,IL,11.1211
2247,a25061,IN,4,a24882,IN,49.0342
5203,a57966,PA,5,a58089,PA,35.3072
1848,a22411,IL,16,a22078,IL,11.1211
1770,a22179,IL,16,a22078,IL,11.1211
3205,a41298,GM,2,a42598,NJ,14.115
1984,a24276,IN,4,a24882,IN,49.0342
1352,a19695,GA,40,a18790,GA,45.353
2049,a24546,IN,4,a24882,IN,49.0342
3463,a41735,NJ,5,a58089,PA,35.3072
2607,a30528,MD,15,a30451,MD,22.607
5506,a61161,TN,17,a60354,TN,48.4827
85,a11711,CO,30,a12127,CO,2.71135
2341,a29843,MD,15,a30451,MD,22.607
5274,a58079,PA,5,a58089,PA,35.3072
4117,a43402,NY,18,a46880,NY,22.6004
2069,a24626,IN,4,a24882,IN,49.0342
4571,a45870,NY,67,a41808,NJ,33.1584
2405,a29945,MD,15,a30451,MD,22.607
3189,a41282,NJ,2,a42598,NJ,14.115
5464,a61032,TN,17,a60354,TN,48.4827
6123,a66166,TX,11,a66091,TX,49.3194
5157,a57876,PA,5,a58089,PA,35.3072
3557,a41882,NJ,67,a41808,NJ,33.1584
1154,a18800,GA,40,a18790,GA,45.353
1116,a18712,GA,40,a18790,GA,45.353
172,a11843,CO,30,a12127,CO,2.71135
559,a12984,CT,58,a13035,CT,27.775
6092,a66121,TX,11,a66091,TX,49.3194
1505,a21457,IL,16,a22078,IL,11.1211
2778,a30841,MD,15,a30451,MD,22.607
343,a12129,CO,30,a12127,CO,2.71135
2305,a25199,IN,4,a24882,IN,49.0342
5528,a61498,TN,17,a60354,TN,48.4827
4850,a47154,NY,14,a40859,NJ,36.6716
352,a12139,CO,30,a12127,CO,2.71135
2426,a29987,MD,15,a30451,MD,22.607
4019,a42636,NJ,2,a42598,NJ,14.115
4422,a45005,NY,18,a46880,NY,22.6004
5098,a57517,PA,5,a58089,PA,35.3072
5023,a55996,PA,5,a58089,PA,35.3072
3815,a42362,NJ,2,a42598,NJ,14.115
4734,a46777,NY,18,a46880,NY,22.6004
5518,a61487,TN,17,a60354,TN,48.4827
2249,a25063,IN,4,a24882,IN,49.0342
1908,a22894,IL,16,a22078,IL,11.1211
4164,a43525,NY,2,a42598,NJ,14.115
4259,a44404,NY,2,a42598,NJ,14.115
302,a12075,CO,30,a12127,CO,2.71135
4876,a47183,NY,14,a40859,NJ,36.6716
2785,a30848,MD,15,a30451,MD,22.607
3237,a41333,NJ,2,a42598,NJ,14.115
2542,a30413,MD,15,a30451,MD,22.607
4820,a47111,NY,2,a42598,NJ,14.115
389,a12207,CO,30,a12127,CO,2.71135
2212,a25005,IN,4,a24882,IN,49.0342
2042,a24537,IN,4,a24882,IN,49.0342
6000,a65978,TX,11,a66091,TX,49.3194
4643,a46363,NY,18,a46880,NY,22.6004
3317,a41435,NJ,2,a42598,NJ,14.115
6102,a66136,TX,11,a66091,TX,49.3194
329,a12110,CO,30,a12127,CO,2.71135
666,a13145,CT,66,a13186,CT,49.2057
4927,a47634,NY,18,a46880,NY,22.6004
1574,a21670,IL,16,a22078,IL,11.1211
1931,a23059,IL,16,a22078,IL,11.1211
933,a13529,CT,57,a13101,CT,45.6509
102,a11746,CO,30,a12127,CO,2.71135
3530,a41853,NJ,67,a41808,NJ,33.1584
5092,a57485,PA,7,a57195,PA,29.2139
989,a13630,CT,66,a13186,CT,49.2057
1933,a23064,IL,16,a22078,IL,11.1211
284,a12051,CO,30,a12127,CO,2.71135
5224,a58017,PA,5,a58089,PA,35.3072
3858,a42410,NJ,14,a40859,NJ,36.6716
2455,a30074,MD,15,a30451,MD,22.607
6025,a66028,TX,11,a66091,TX,49.3194
509,a12846,CO,30,a12127,CO,2.71135
5148,a57840,PA,5,a58089,PA,35.3072
4192,a43578,NY,14,a40859,NJ,36.6716
1510,a21467,IL,16,a22078,IL,11.1211
5707,a62946,TX,11,a66091,TX,49.3194
1929,a23033,IL,16,a22078,IL,11.1211
1270,a19330,GA,40,a18790,GA,45.353
4396,a44961,NY,18,a46880,NY,22.6004
160,a11826,CO,30,a12127,CO,2.71135
2548,a30424,MD,15,a30451,MD,22.607
3961,a42578,NJ,2,a42598,NJ,14.115
2497,a30247,MD,15,a30451,MD,22.607
2144,a24918,IN,4,a24882,IN,49.0342
5740,a63010,TX,11,a66091,TX,49.3194
5033,a56091,PA,5,a58089,PA,35.3072
2959,a31733,MA,66,a13186,CT,49.2057
1411,a21271,IL,16,a22078,IL,11.1211
5055,a56648,PA,5,a58089,PA,35.3072
5014,a48084,NY,14,a40859,NJ,36.6716
4680,a46562,NY,18,a46880,NY,22.6004
3211,a41304,NJ,2,a42598,NJ,14.115
1744,a22109,IL,16,a22078,IL,11.1211
1796,a22248,IL,16,a22078,IL,11.1211
1471,a21376,IL,16,a22078,IL,11.1211
4685,a46574,NY,18,a46880,NY,22.6004
4083,a43337,NY,18,a46880,NY,22.6004
4910,a47474,NY,18,a46880,NY,22.6004
2937,a31690,MA,66,a13186,CT,49.2057
1847,a22408,IL,16,a22078,IL,11.1211
4171,a43538,NY,18,a46880,NY,22.6004
3867,a42421,NJ,14,a40859,NJ,36.6716
5812,a63122,TX,11,a66091,TX,49.3194
3019,a40802,NJ,14,a40859,NJ,36.6716
6153,a66225,TX,11,a66091,TX,49.3194
5853,a63235,TX,11,a66091,TX,49.3194
1950,a23839,IL,16,a22078,IL,11.1211
610,a13082,CT,57,a13101,CT,45.6509
4674,a46534,NY,18,a46880,NY,22.6004
955,a13567,CT,57,a13101,CT,45.6509
5164,a57899,PA,5,a58089,PA,35.3072
206,a11904,CO,30,a12127,CO,2.71135
976,a13605,CT,66,a13186,CT,49.2057
2945,a31703,MA,66,a13186,CT,49.2057
3751,a42199,NJ,2,a42598,NJ,14.115
2837,a31056,MD,15,a30451,MD,22.607
4635,a46341,NY,18,a46880,NY,22.6004
3772,a42244,NJ,67,a41808,NJ,33.1584
2087,a24743,IN,16,a22078,IL,11.1211
5402,a60475,TN,17,a60354,TN,48.4827
5773,a63056,TX,11,a66091,TX,49.3194
353,a12140,CO,30,a12127,CO,2.71135
3834,a42384,NJ,14,a40859,NJ,36.6716
638,a13112,CT,57,a13101,CT,45.6509
337,a12120,CO,30,a12127,CO,2.71135
4099,a43368,NY,14,a40859,NJ,36.6716
1143,a18768,GA,40,a18790,GA,45.353
3619,a41967,NJ,67,a41808,NJ,33.1584
2441,a30033,MD,15,a30451,MD,22.607
3761,a42220,NJ,2,a42598,NJ,14.115
3253,a41350,NJ,2,a42598,NJ,14.115
2135,a24903,IN,4,a24882,IN,49.0342
687,a13168,CT,66,a13186,CT,49.2057
4323,a44726,NY,18,a46880,NY,22.6004
1133,a18749,GA,40,a18790,GA,45.353
1634,a21863,IL,16,a22078,IL,11.1211
539,a12921,CT,58,a13035,CT,27.775
3758,a42208,NJ,2,a42598,NJ,14.115
5753,a63030,TX,11,a66091,TX,49.3194
3059,a40855,NJ,2,a42598,NJ,14.115
4107,a43377,NY,18,a46880,NY,22.6004
1959,a23873,IL,16,a22078,IL,11.1211
3001,a40776,NJ,2,a42598,NJ,14.115
3847,a42398,NJ,14,a40859,NJ,36.6716
5576,a62501,TX,11,a66091,TX,49.3194
3074,a40872,NM,2,a42598,NJ,14.115
945,a13549,CT,57,a13101,CT,45.6509
2975,a32605,MA,66,a13186,CT,49.2057
4624,a46248,NY,14,a40859,NJ,36.6716
2843,a31081,MD,15,a30451,MD,22.607
5187,a57935,PA,5,a58089,PA,35.3072
2119,a24884,IN,4,a24882,IN,49.0342
3176,a41267,NJ,2,a42598,NJ,14.115
6013,a66009,TX,11,a66091,TX,49.3194
4265,a44448,NY,18,a46880,NY,22.6004
5865,a63259,TX,11,a66091,TX,49.3194
3707,a42120,NJ,14,a40859,NJ,36.6716
2562,a30443,MD,15,a30451,MD,22.607
220,a11926,CO,30,a12127,CO,2.71135
422,a12418,CO,30,a12127,CO,2.71135
5906,a63416,TX,11,a66091,TX,49.3194
3257,a41354,NJ,2,a42598,NJ,14.115
313,a12094,CO,30,a12127,CO,2.71135
1108,a18696,GA,40,a18790,GA,45.353
4792,a47065,NY,2,a42598,NJ,14.115
5377,a60417,TN,17,a60354,TN,48.4827
4816,a47107,NY,2,a42598,NJ,14.115
1647,a21907,IL,16,a22078,IL,11.1211
4720,a46713,NY,18,a46880,NY,22.6004
1940,a23224,IL,16,a22078,IL,11.1211
473,a12504,CO,30,a12127,CO,2.71135
5272,a58076,PA,5,a58089,PA,35.3072
58,a11681,CO,30,a12127,CO,2.71135
1287,a19390,GA,40,a18790,GA,45.353
4947,a47890,NY,14,a40859,NJ,36.6716
2340,a29842,MD,15,a30451,MD,22.607
5949,a65108,TX,11,a66091,TX,49.3194
723,a13207,CT,57,a13101,CT,45.6509
1305,a19417,GA,40,a18790,GA,45.353
2323,a25419,IN,4,a24882,IN,49.0342
5617,a62713,TX,11,a66091,TX,49.3194
733,a13226,CT,57,a13101,CT,45.6509
6016,a66012,TX,11,a66091,TX,49.3194
2536,a30382,MD,15,a30451,MD,22.607
2834,a31051,MD,15,a30451,MD,22.607
3511,a41831,NJ,2,a42598,NJ,14.115
5663,a62836,TX,11,a66091,TX,49.3194
2687,a30704,MD,15,a30451,MD,22.607
226,a11933,CO,30,a12127,CO,2.71135
1187,a18849,GA,40,a18790,GA,45.353
1960,a23877,IL,16,a22078,IL,11.1211
5011,a48080,NY,14,a40859,NJ,36.6716
2812,a30887,MD,15,a30451,MD,22.607
1952,a23848,IL,16,a22078,IL,11.1211
380,a12182,CO,30,a12127,CO,2.71135
5444,a61009,TN,17,a60354,TN,48.4827
2773,a30835,MD,15,a30451,MD,22.607
616,a13088,CT,57,a13101,CT,45.6509
3128,a40945,NJ,5,a58089,PA,35.3072
1640,a21884,IL,16,a22078,IL,11.1211
623,a13096,CT,57,a13101,CT,45.6509
1563,a21647,IL,16,a22078,IL,11.1211
5338,a60353,TN,17,a60354,TN,48.4827
652,a13127,CT,57,a13101,CT,45.6509
1112,a18705,GA,40,a18790,GA,45.353
1123,a18727,GA,40,a18790,GA,45.353
1138,a18754,GA,40,a18790,GA,45.353
3654,a42026,NJ,2,a42598,NJ,14.115
2487,a30199,MD,15,a30451,MD,22.607
3120,a40929,NJ,14,a40859,NJ,36.6716
1692,a22045,IL,16,a22078,IL,11.1211
1503,a21446,IL,16,a22078,IL,11.1211
4992,a48006,NY,14,a40859,NJ,36.6716
4716,a46693,NY,18,a46880,NY,22.6004
850,a13394,CT,58,a13035,CT,27.775
928,a13519,CT,66,a13186,CT,49.2057
1238,a19081,GA,40,a18790,GA,45.353
5483,a61122,TN,17,a60354,TN,48.4827
1079,a14072,DC,15,a30451,MD,22.607
727,a13215,CT,57,a13101,CT,45.6509
5878,a63295,TX,11,a66091,TX,49.3194
4289,a44565,NY,18,a46880,NY,22.6004
382,a12184,CO,30,a12127,CO,2.71135
1507,a21464,IL,16,a22078,IL,11.1211
315,a12096,CO,30,a12127,CO,2.71135
5652,a62816,TX,11,a66091,TX,49.3194
4508,a45562,NY,18,a46880,NY,22.6004
4456,a45350,NY,18,a46880,NY,22.6004
2091,a24838,IN,4,a24882,IN,49.0342
4370,a44907,NY,18,a46880,NY,22.6004
4746,a46863,NY,18,a46880,NY,22.6004
3443,a41695,NJ,2,a42598,NJ,14.115
6076,a66097,TX,11,a66091,TX,49.3194
4102,a43371,NY,18,a46880,NY,22.6004
3092,a40892,NJ,14,a40859,NJ,36.6716
2484,a30191,MD,15,a30451,MD,22.607
1205,a19003,GA,40,a18790,GA,45.353
5428,a60976,TN,17,a60354,TN,48.4827
357,a12147,CO,30,a12127,CO,2.71135
5724,a62983,TX,11,a66091,TX,49.3194
3870,a42425,NJ,14,a40859,NJ,36.6716
6071,a66092,TX,11,a66091,TX,49.3194
5376,a60416,TN,17,a60354,TN,48.4827
3179,a41270,NJ,2,a42598,NJ,14.115
1377,a20097,GA,40,a18790,GA,45.353
2471,a30137,MD,15,a30451,MD,22.607
6160,a66234,TX,11,a66091,TX,49.3194
5228,a58021,PA,5,a58089,PA,35.3072
683,a13164,CT,66,a13186,CT,49.2057
2794,a30863,MD,15,a30451,MD,22.607
1044,a13760,DE,5,a58089,PA,35.3072
2777,a30839,MD,15,a30451,MD,22.607
5793,a63084,TX,11,a66091,TX,49.3194
1436,a21317,IL,16,a22078,IL,11.1211
5111,a57662,PA,7,a57195,PA,29.2139
1001,a13649,CT,57,a13101,CT,45.6509
2847,a31095,MD,15,a30451,MD,22.607
3692,a42100,NJ,2,a42598,NJ,14.115
605,a13069,CT,58,a13035,CT,27.775
2218,a25014,IN,4,a24882,IN,49.0342
3227,a41322,NJ,2,a42598,NJ,14.115
5653,a62823,TX,11,a66091,TX,49.3194
6208,a68692,VA,15,a30451,MD,22.607
5539,a61604,TN,17,a60354,TN,48.4827
5297,a58133,PA,5,a58089,PA,35.3072
3865,a42419,NJ,14,a40859,NJ,36.6716
4546,a45802,NY,18,a46880,NY,22.6004
6119,a66160,TX,11,a66091,TX,49.3194
375,a12175,CO,30,a12127,CO,2.71135
4867,a47173,NY,14,a40859,NJ,36.6716
568,a13001,CT,58,a13035,CT,27.775
6159,a66233,TX,11,a66091,TX,49.3194
3606,a41946,NJ,2,a42598,NJ,14.115
747,a13242,CT,66,a13186,CT,49.2057
5349,a60371,TN,17,a60354,TN,48.4827
3307,a41418,NJ,2,a42598,NJ,14.115
1261,a19287,GA,40,a18790,GA,45.353
1534,a21581,IL,16,a22078,IL,11.1211
1030,a13683,CT,66,a13186,CT,49.2057
4043,a42669,NJ,67,a41808,NJ,33.1584
4581,a46189,NY,14,a40859,NJ,36.6716
4380,a44934,NY,2,a42598,NJ,14.115
3272,a41371,NJ,2,a42598,NJ,14.115
3215,a41308,NJ,2,a42598,NJ,14.115
5018,a48094,NY,14,a40859,NJ,36.6716
665,a13144,CT,57,a13101,CT,45.6509
5566,a62462,TX,11,a66091,TX,49.3194
1773,a22187,IL,16,a22078,IL,11.1211
458,a12472,CO,30,a12127,CO,2.71135
1757,a22142,IL,16,a22078,IL,11.1211
5347,a60366,TN,17,a60354,TN,48.4827
132,a11793,CO,30,a12127,CO,2.71135
2185,a24973,IN,4,a24882,IN,49.0342
4105,a43374,NY,18,a46880,NY,22.6004
5258,a58058,PA,5,a58089,PA,35.3072
2768,a30829,MD,15,a30451,MD,22.607
2193,a24983,IN,4,a24882,IN,49.0342
1547,a21620,IL,16,a22078,IL,11.1211
5270,a58074,PA,5,a58089,PA,35.3072
1670,a21971,IL,16,a22078,IL,11.1211
1883,a22652,IL,16,a22078,IL,11.1211
2133,a24901,IN,4,a24882,IN,49.0342
2116,a24881,IN,4,a24882,IN,49.0342
5788,a63075,TX,11,a66091,TX,49.3194
2733,a30779,MD,15,a30451,MD,22.607
1980,a24217,IN,4,a24882,IN,49.0342
746,a13241,CT,66,a13186,CT,49.2057
4409,a44982,NY,2,a42598,NJ,14.115
3118,a40927,NJ,14,a40859,NJ,36.6716
5100,a57524,PA,5,a58089,PA,35.3072
74,a11699,CO,30,a12127,CO,2.71135
5655,a62827,TX,11,a66091,TX,49.3194
902,a13482,CT,57,a13101,CT,45.6509
5959,a65658,TX,11,a66091,TX,49.3194
1888,a22674,IL,16,a22078,IL,11.1211
4976,a47957,NY,18,a46880,NY,22.6004
5431,a60980,TN,17,a60354,TN,48.4827
2529,a30359,MD,15,a30451,MD,22.607
5542,a61612,TN,17,a60354,TN,48.4827
6012,a66008,TX,11,a66091,TX,49.3194
5534,a61597,TN,17,a60354,TN,48.4827
299,a12072,CO,30,a12127,CO,2.71135
2098,a24852,IN,4,a24882,IN,49.0342
1484,a21415,IL,16,a22078,IL,11.1211
5318,a60326,TN,17,a60354,TN,48.4827
2260,a25075,IN,4,a24882,IN,49.0342
2012,a24496,IN,4,a24882,IN,49.0342
2876,a31197,MD,15,a30451,MD,22.607
5660,a62833,TX,11,a66091,TX,49.3194
1284,a19364,GA,40,a18790,GA,45.353
5005,a48071,NY,14,a40859,NJ,36.6716
4529,a45685,NY,2,a42598,NJ,14.115
4501,a45483,NY,18,a46880,NY,22.6004
5958,a65654,TX,11,a66091,TX,49.3194
3572,a41905,NJ,67,a41808,NJ,33.1584
2073,a24634,IN,4,a24882,IN,49.0342
2140,a24910,IN,4,a24882,IN,49.0342
5565,a62459,TX,11,a66091,TX,49.3194
2906,a31646,MA,66,a13186,CT,49.2057
5346,a60365,TN,17,a60354,TN,48.4827
3044,a40837,NJ,14,a40859,NJ,36.6716
3678,a42075,NJ,2,a42598,NJ,14.115
4154,a43485,NY,18,a46880,NY,22.6004
4209,a43618,NY,18,a46880,NY,22.6004
5079,a57201,PA,7,a57195,PA,29.2139
4062,a43288,NY,2,a42598,NJ,14.115
5794,a63086,TX,11,a66091,TX,49.3194
5474,a61110,TN,17,a60354,TN,48.4827
3385,a41593,NJ,2,a42598,NJ,14.115
552,a12963,CT,58,a13035,CT,27.775
3026,a40813,NJ,14,a40859,NJ,36.6716
600,a13060,CT,58,a13035,CT,27.775
986,a13627,CT,66,a13186,CT,49.2057
4736,a46794,NY,18,a46880,NY,22.6004
1272,a19334,GA,40,a18790,GA,45.353
5429,a60977,TN,17,a60354,TN,48.4827
4202,a43597,NY,18,a46880,NY,22.6004
5630,a62748,TX,11,a66091,TX,49.3194
2161,a24945,IN,4,a24882,IN,49.0342
3675,a42069,NJ,67,a41808,NJ,33.1584
4495,a45469,NY,18,a46880,NY,22.6004
3165,a41253,NJ,2,a42598,NJ,14.115
1299,a19410,GA,40,a18790,GA,45.353
1948,a23837,IL,16,a22078,IL,11.1211
1890,a22827,IL,16,a22078,IL,11.1211
2802,a30874,MD,15,a30451,MD,22.607
5473,a61109,TN,17,a60354,TN,48.4827
3357,a41552,NJ,2,a42598,NJ,14.115
2071,a24629,IN,4,a24882,IN,49.0342
1818,a22297,IL,16,a22078,IL,11.1211
3288,a41394,NJ,2,a42598,NJ,14.115
4601,a46221,NY,14,a40859,NJ,36.6716
3194,a41287,NJ,2,a42598,NJ,14.115
1975,a24211,IN,4,a24882,IN,49.0342
4081,a43334,NY,18,a46880,NY,22.6004
2990,a40765,NJ,14,a40859,NJ,36.6716
3617,a41963,NJ,2,a42598,NJ,14.115
4212,a43621,NY,18,a46880,NY,22.6004
4717,a46699,NY,18,a46880,NY,22.6004
3578,a41911,NJ,67,a41808,NJ,33.1584
3503,a41822,NJ,2,a42598,NJ,14.115
2196,a24986,IN,4,a24882,IN,49.0342
1877,a22587,IL,16,a22078,IL,11.1211
3964,a42581,NJ,2,a42598,NJ,14.115
3330,a41455,NJ,2,a42598,NJ,14.115
1433,a21311,IL,16,a22078,IL,11.1211
4018,a42635,NJ,2,a42598,NJ,14.115
4582,a46190,NY,14,a40859,NJ,36.6716
2711,a30743,MD,15,a30451,MD,22.607
5026,a56012,PA,5,a58089,PA,35.3072
4069,a43301,NY,18,a46880,NY,22.6004
947,a13552,CT,57,a13101,CT,45.6509
1229,a19066,GA,40,a18790,GA,45.353
394,a12366,CO,30,a12127,CO,2.71135
2819,a30897,MD,15,a30451,MD,22.607
3750,a42198,NJ,2,a42598,NJ,14.115
2657,a30632,MD,15,a30451,MD,22.607
2892,a31313,MA,66,a13186,CT,49.2057
557,a12979,CT,58,a13035,CT,27.775
2462,a30092,MD,15,a30451,MD,22.607
1958,a23868,IL,16,a22078,IL,11.1211
3945,a42558,NJ,14,a40859,NJ,36.6716
2822,a30906,MD,15,a30451,MD,22.607
6059,a66076,TX,11,a66091,TX,49.3194
2798,a30868,MD,15,a30451,MD,22.607
2665,a30643,MD,15,a30451,MD,22.607
239,a11953,CO,30,a12127,CO,2.71135
4182,a43559,NY,18,a46880,NY,22.6004
1235,a19073,GA,40,a18790,GA,45.353
1450,a21333,IL,16,a22078,IL,11.1211
5727,a62992,TX,11,a66091,TX,49.3194
3721,a42149,NJ,2,a42598,NJ,14.115
5487,a61132,TN,17,a60354,TN,48.4827
3585,a41918,NJ,67,a41808,NJ,33.1584
3996,a42613,NJ,2,a42598,NJ,14.115
3812,a42358,NJ,2,a42598,NJ,14.115
5393,a60463,TN,17,a60354,TN,48.4827
2702,a30725,MD,15,a30451,MD,22.607
5574,a62495,TX,11,a66091,TX,49.3194
2066,a24622,IN,4,a24882,IN,49.0342
5897,a63399,TX,11,a66091,TX,49.3194
4919,a47537,NY,18,a46880,NY,22.6004
